filename,width,height,class,xmin,ymin,xmax,ymax
00294602---Copy_jpg.rf.73a06e30d60547a7c684df9d1e0cf67c.jpg,416,416,container,58,106,375,350
00023123_jpg.rf.7342c3b554c4d71776b60290b29ec032.jpg,416,416,container,17,2,410,404
4085_jpg.rf.73d470e16a89dd7424d85399ebbbb8c7.jpg,416,416,bus,155,139,284,305
00000431_jpg.rf.73a895e3079a433af397be9693d0d6fb.jpg,416,416,car,15,29,399,413
00000022_jpg.rf.70ae606b77eb68e998022a6c710440ed.jpg,416,416,car,13,6,413,413
00454947_jpg.rf.736f5fe5836d4b6a5ac8d404e7ea10e8.jpg,416,416,truck,6,18,399,385
00453604_jpg.rf.73e855448ffbda76bc3f3df205f72c14.jpg,416,416,container,53,84,359,332
00000663_jpg.rf.71695b6e608c40347534e0cb1f86be9b.jpg,416,416,car,45,118,377,378
00020069---Copy_jpg.rf.741203022cd148831537d6c1bc8626b9.jpg,416,416,truck,56,59,404,357
1050_jpg.rf.73eae95c44cc0d385f1dbef5ed618684.jpg,416,416,motorbike,338,229,348,253
1050_jpg.rf.73eae95c44cc0d385f1dbef5ed618684.jpg,416,416,motorbike,318,212,324,228
1050_jpg.rf.73eae95c44cc0d385f1dbef5ed618684.jpg,416,416,truck,207,187,222,212
1050_jpg.rf.73eae95c44cc0d385f1dbef5ed618684.jpg,416,416,truck,198,177,207,197
1050_jpg.rf.73eae95c44cc0d385f1dbef5ed618684.jpg,416,416,container,213,172,220,185
1050_jpg.rf.73eae95c44cc0d385f1dbef5ed618684.jpg,416,416,car,225,180,229,186
1050_jpg.rf.73eae95c44cc0d385f1dbef5ed618684.jpg,416,416,car,97,226,124,254
1050_jpg.rf.73eae95c44cc0d385f1dbef5ed618684.jpg,416,416,truck,18,191,62,218
00000201_jpg.rf.7439b9308cc7e5150da3460529727c38.jpg,416,416,car,52,59,388,357
00000367_jpg.rf.74126bdb989d4f73d71f15c4bd626e92.jpg,416,416,car,11,44,373,410
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,container,323,173,394,334
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,280,301,327,361
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,201,302,248,372
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,213,382,260,415
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,65,318,112,385
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,1,295,39,364
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,27,231,65,280
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,111,177,139,218
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,54,185,86,233
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,1,183,27,228
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,41,146,64,178
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,91,125,108,157
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,134,106,148,125
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,106,102,121,125
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,75,105,90,131
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,truck,25,93,56,141
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,47,120,70,148
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,motorbike,143,83,148,104
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,10,105,24,134
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,94,86,106,100
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,144,70,154,80
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,119,84,129,101
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,74,77,86,93
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,52,81,62,96
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,61,73,69,85
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,67,69,74,79
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,84,72,92,82
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,120,76,129,86
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,127,67,134,76
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,81,61,86,71
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,92,63,101,73
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,113,55,122,66
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,104,65,114,76
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,189,223,227,289
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,182,189,210,230
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,178,157,203,198
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,178,138,195,158
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,175,120,194,137
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,bus,172,68,191,109
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,255,215,294,283
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,294,190,329,245
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,391,177,405,207
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,395,233,416,287
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,298,137,321,167
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,container,256,92,294,180
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,container,235,79,261,146
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,221,148,244,181
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,234,169,257,197
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,337,133,360,155
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,307,107,323,130
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,317,124,329,147
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,247,191,272,216
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,219,134,233,145
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,211,122,227,140
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,209,109,223,126
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,204,102,217,113
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,truck,224,73,236,111
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,container,203,40,214,78
3010_jpg.rf.73f5e53ed72fd90d6f86ec0420da94c3.jpg,416,416,car,198,86,210,100
4123_jpg.rf.73985c2ca9ced3c6dae384964ea03240.jpg,416,416,car,108,183,149,249
4123_jpg.rf.73985c2ca9ced3c6dae384964ea03240.jpg,416,416,car,183,89,201,132
4123_jpg.rf.73985c2ca9ced3c6dae384964ea03240.jpg,416,416,bus,181,118,249,240
4123_jpg.rf.73985c2ca9ced3c6dae384964ea03240.jpg,416,416,car,41,110,78,153
4123_jpg.rf.73985c2ca9ced3c6dae384964ea03240.jpg,416,416,car,4,339,78,414
4123_jpg.rf.73985c2ca9ced3c6dae384964ea03240.jpg,416,416,truck,256,17,279,83
4123_jpg.rf.73985c2ca9ced3c6dae384964ea03240.jpg,416,416,truck,119,24,149,85
4123_jpg.rf.73985c2ca9ced3c6dae384964ea03240.jpg,416,416,car,240,22,255,50
4077_jpg.rf.744d42eff9120350c91c4d06ff1b349a.jpg,416,416,car,274,224,371,317
4077_jpg.rf.744d42eff9120350c91c4d06ff1b349a.jpg,416,416,bus,89,127,274,359
4077_jpg.rf.744d42eff9120350c91c4d06ff1b349a.jpg,416,416,car,31,33,85,82
4077_jpg.rf.744d42eff9120350c91c4d06ff1b349a.jpg,416,416,car,330,23,395,81
4077_jpg.rf.744d42eff9120350c91c4d06ff1b349a.jpg,416,416,car,163,2,225,33
4083_jpg.rf.74a59c3357ebeb2330d179f706b5593c.jpg,416,416,bus,59,67,301,343
4083_jpg.rf.74a59c3357ebeb2330d179f706b5593c.jpg,416,416,bus,332,7,414,121
4083_jpg.rf.74a59c3357ebeb2330d179f706b5593c.jpg,416,416,car,74,12,124,61
4083_jpg.rf.74a59c3357ebeb2330d179f706b5593c.jpg,416,416,car,6,42,53,94
00000357_jpg.rf.7474def0236ee538590570ab0cab4da2.jpg,416,416,car,8,102,351,341
00000054_jpg.rf.7497c119c153a45d39aa0bf63507908b.jpg,416,416,car,33,41,370,350
00020237---Copy_jpg.rf.74a1719ac59a41d577caea01432a8f59.jpg,416,416,truck,44,51,400,357
00014250_jpg.rf.74a4e038aa1ee234e00a0ec8f62850a8.jpg,416,416,truck,16,107,382,410
4204_jpg.rf.74f7a548796da55c6faf9e4df71015d7.jpg,416,416,bus,306,145,409,223
4204_jpg.rf.74f7a548796da55c6faf9e4df71015d7.jpg,416,416,bus,136,90,307,331
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,container,117,274,189,416
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,container,16,224,145,414
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,car,232,226,247,248
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,truck,199,214,223,275
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,truck,138,206,165,246
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,truck,215,195,222,209
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,truck,182,194,193,218
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,container,140,182,158,200
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,truck,109,182,126,194
1093_jpg.rf.75cee12dc1b4f750cbed2b2f3501a8d6.jpg,416,416,container,38,176,75,191
00000489_jpg.rf.7601c55f8c0f0d171da17a91513cd307.jpg,416,416,car,51,97,371,340
4067_jpg.rf.7554e0640dfe111012095b8895303027.jpg,416,416,bus,136,59,297,329
4067_jpg.rf.7554e0640dfe111012095b8895303027.jpg,416,416,car,357,22,415,97
4067_jpg.rf.7554e0640dfe111012095b8895303027.jpg,416,416,car,330,2,387,33
4067_jpg.rf.7554e0640dfe111012095b8895303027.jpg,416,416,car,209,2,261,44
2004_jpg.rf.763570078e280dd1cae6b14a91ec4e95.jpg,416,416,truck,156,212,178,268
2004_jpg.rf.763570078e280dd1cae6b14a91ec4e95.jpg,416,416,car,2,269,32,304
2004_jpg.rf.763570078e280dd1cae6b14a91ec4e95.jpg,416,416,container,183,223,217,352
2004_jpg.rf.763570078e280dd1cae6b14a91ec4e95.jpg,416,416,truck,237,202,255,228
2004_jpg.rf.763570078e280dd1cae6b14a91ec4e95.jpg,416,416,truck,196,184,206,209
00022745_jpg.rf.753aa6b5abc0f686f3c9c18e4ab83457.jpg,416,416,truck,60,95,415,343
4078_jpg.rf.75f052fd00e49e2ca505e61848854d5b.jpg,416,416,bus,67,73,314,333
4078_jpg.rf.75f052fd00e49e2ca505e61848854d5b.jpg,416,416,car,21,111,60,151
4078_jpg.rf.75f052fd00e49e2ca505e61848854d5b.jpg,416,416,car,1,80,16,116
00000474_jpg.rf.74fcf378b7d5c941ee09d2021193bac6.jpg,416,416,car,15,96,237,357
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,car,99,300,141,348
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,container,230,299,366,416
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,truck,256,220,311,305
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,truck,331,231,373,265
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,car,168,220,180,235
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,container,195,195,206,224
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,car,188,198,194,206
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,truck,213,197,223,214
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,container,249,187,268,200
1128_jpg.rf.76935228d40cbfe328c8a7fc5dd15fc6.jpg,416,416,truck,275,204,292,218
00000272_jpg.rf.755c25d58fc3de80bc02d7d41f82f3ff.jpg,416,416,car,42,86,389,324
00019153_jpg.rf.74e114cd765d801937abcff2b1994594.jpg,416,416,truck,26,57,345,338
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,bus,51,150,175,360
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,bus,177,130,273,286
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,bus,260,100,291,182
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,bus,333,128,393,327
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,motorbike,392,143,401,173
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,car,377,106,393,132
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,bus,306,69,335,117
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,bus,268,63,303,100
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,car,342,80,351,93
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,car,376,84,386,102
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,car,354,74,363,87
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,motorbike,353,93,359,111
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,motorbike,364,87,367,106
4127_jpg.rf.76553ee2856e1fb48078db5ec28cea08.jpg,416,416,motorbike,347,65,353,78
4135_jpg.rf.755d572fb2833430a16f6e87b3563aa6.jpg,416,416,bus,273,122,415,310
4135_jpg.rf.755d572fb2833430a16f6e87b3563aa6.jpg,416,416,bus,166,105,271,236
4135_jpg.rf.755d572fb2833430a16f6e87b3563aa6.jpg,416,416,bus,24,106,164,226
4135_jpg.rf.755d572fb2833430a16f6e87b3563aa6.jpg,416,416,bus,1,114,24,172
00018028_jpg.rf.74bbe5bf0655ed4002b1c1b2bf2e3fb6.jpg,416,416,container,1,69,373,366
00020796---Copy_jpg.rf.76c2b20459509bbb39e12dea289bd74c.jpg,416,416,truck,19,51,384,378
00000275_jpg.rf.76ed0b17f1cd1b1def183674f86a1cb1.jpg,416,416,car,51,91,358,343
00000399_jpg.rf.76ae0dc522adb53919e0c768a2f28044.jpg,416,416,car,14,65,395,414
00000128_jpg.rf.76cb3310d77b2c2cc5edfe534a41366a.jpg,416,416,car,3,4,410,412
00020343_jpg.rf.77b589cc9e9515b8d63de2ce3de80e04.jpg,416,416,truck,30,66,381,336
00000144_jpg.rf.77c715219907aa5fc4ec60f07e986111.jpg,416,416,car,38,71,362,354
00000501_jpg.rf.75481ad88be57f2f1df3fee4caec3fde.jpg,416,416,car,18,86,369,355
00012084_jpg.rf.770db70ecf20972e34c14c29af302b11.jpg,416,416,truck,38,71,386,379
00011419_jpg.rf.77856f93be65184035489d75f5f11a93.jpg,416,416,truck,28,50,408,336
00011419_jpg.rf.77856f93be65184035489d75f5f11a93.jpg,416,416,car,76,57,148,125
1219_jpg.rf.76ef202517b625661aaaf31c38228279.jpg,416,416,bus,144,217,181,276
1219_jpg.rf.76ef202517b625661aaaf31c38228279.jpg,416,416,truck,62,290,133,381
1219_jpg.rf.76ef202517b625661aaaf31c38228279.jpg,416,416,truck,233,318,312,416
1219_jpg.rf.76ef202517b625661aaaf31c38228279.jpg,416,416,car,188,235,207,256
1219_jpg.rf.76ef202517b625661aaaf31c38228279.jpg,416,416,car,185,196,193,205
00000542_jpg.rf.78854c264268f02328ffd7fd2e513142.jpg,416,416,car,22,67,383,389
4004_jpeg.rf.7685ee551796ac6ef0f62ee72f5d8cc0.jpg,416,416,bus,25,44,167,300
4004_jpeg.rf.7685ee551796ac6ef0f62ee72f5d8cc0.jpg,416,416,bus,175,15,342,369
4004_jpeg.rf.7685ee551796ac6ef0f62ee72f5d8cc0.jpg,416,416,bus,122,1,210,76
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,container,194,178,210,213
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,truck,219,205,235,238
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,car,218,194,225,205
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,motorbike,74,219,81,237
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,motorbike,88,218,97,237
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,motorbike,103,216,110,233
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,motorbike,110,207,116,217
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,motorbike,161,183,164,189
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,car,339,236,369,272
1265_jpg.rf.78d36f53c47dafb262c409b23aec465b.jpg,416,416,container,380,194,416,253
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,container,142,202,178,263
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,container,1,244,153,415
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,truck,213,211,235,246
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,truck,241,211,261,241
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,container,190,196,206,233
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,truck,211,194,220,211
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,container,103,183,131,196
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,truck,68,183,85,194
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,car,221,195,227,203
1090_jpg.rf.78d7d2ee513e123e1cd50f782264fcfa.jpg,416,416,truck,185,193,194,207
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,bus,212,169,303,388
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,67,309,138,415
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,143,139,171,177
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,bus,190,89,227,154
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,48,125,74,151
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,93,102,105,120
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,35,97,57,120
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,156,119,174,142
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,159,106,173,116
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,160,95,173,108
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,166,81,178,95
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,truck,199,65,216,95
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,183,77,192,87
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,185,100,190,116
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,147,84,154,96
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,122,88,134,103
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,180,68,189,78
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,221,77,235,88
4005_jpeg.rf.78ff6b2f15966afed2dcf5c8c60c9679.jpg,416,416,car,239,74,255,88
4064_jpg.rf.78b3389bec6a954f5d3de7c30835f053.jpg,416,416,bus,65,2,377,362
1221_jpg.rf.79c27ed5d61edfc1f43d0ffd11fb445c.jpg,416,416,car,29,254,73,284
1221_jpg.rf.79c27ed5d61edfc1f43d0ffd11fb445c.jpg,416,416,car,155,222,173,243
1221_jpg.rf.79c27ed5d61edfc1f43d0ffd11fb445c.jpg,416,416,container,208,189,228,233
1221_jpg.rf.79c27ed5d61edfc1f43d0ffd11fb445c.jpg,416,416,car,174,205,185,214
1221_jpg.rf.79c27ed5d61edfc1f43d0ffd11fb445c.jpg,416,416,truck,200,182,210,200
1221_jpg.rf.79c27ed5d61edfc1f43d0ffd11fb445c.jpg,416,416,car,278,183,284,188
1221_jpg.rf.79c27ed5d61edfc1f43d0ffd11fb445c.jpg,416,416,truck,285,178,294,188
4108_jpg.rf.77f9cc9d1ac07f4a3660aa93f60b59e6.jpg,416,416,bus,1,140,79,332
4108_jpg.rf.77f9cc9d1ac07f4a3660aa93f60b59e6.jpg,416,416,bus,112,127,255,324
4108_jpg.rf.77f9cc9d1ac07f4a3660aa93f60b59e6.jpg,416,416,bus,245,102,355,196
4108_jpg.rf.77f9cc9d1ac07f4a3660aa93f60b59e6.jpg,416,416,car,263,56,294,95
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,car,109,186,152,237
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,car,5,339,73,414
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,car,182,92,201,125
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,bus,187,97,247,245
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,car,45,115,76,162
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,truck,114,29,143,90
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,truck,256,24,287,78
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,car,239,26,252,47
4157_jpg.rf.793bb5d51fc41ee6768450672c72bfd4.jpg,416,416,car,290,7,302,26
1225_jpg.rf.77a8fd27f1196d341f5bcccf0b256694.jpg,416,416,container,122,263,200,415
1225_jpg.rf.77a8fd27f1196d341f5bcccf0b256694.jpg,416,416,truck,191,204,205,231
1225_jpg.rf.77a8fd27f1196d341f5bcccf0b256694.jpg,416,416,car,227,202,237,213
1225_jpg.rf.77a8fd27f1196d341f5bcccf0b256694.jpg,416,416,car,221,194,228,199
1225_jpg.rf.77a8fd27f1196d341f5bcccf0b256694.jpg,416,416,truck,214,189,221,202
1225_jpg.rf.77a8fd27f1196d341f5bcccf0b256694.jpg,416,416,truck,200,183,207,199
1225_jpg.rf.77a8fd27f1196d341f5bcccf0b256694.jpg,416,416,car,162,192,169,198
1225_jpg.rf.77a8fd27f1196d341f5bcccf0b256694.jpg,416,416,container,76,175,105,189
00018497_jpg.rf.793710e7499f43090e297ffd0ed5bb4f.jpg,416,416,truck,46,73,367,339
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,bus,152,147,196,220
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,bus,187,202,264,373
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,bus,202,162,249,199
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,bus,237,117,259,154
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,bus,263,112,291,156
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,car,197,113,207,125
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,car,219,115,228,131
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,car,355,197,407,220
4040_jpg.rf.7939f20103f5b8b9d622720ea2d05612.jpg,416,416,car,370,216,416,245
4049_jpg.rf.79a8a33a0f4624d8f99441294e239e50.jpg,416,416,bus,159,55,279,356
4049_jpg.rf.79a8a33a0f4624d8f99441294e239e50.jpg,416,416,car,12,189,101,320
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,truck,322,173,362,236
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,281,191,305,223
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,container,259,153,296,197
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,truck,239,162,257,185
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,225,175,238,192
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,189,172,203,189
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,truck,189,150,210,174
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,container,164,143,191,168
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,181,236,200,264
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,169,223,185,243
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,161,210,175,227
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,133,280,159,317
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,143,237,162,266
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,104,240,124,270
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,134,200,149,220
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,138,186,152,202
3006_jpg.rf.79be8e0746d1d445579f6329bac5625c.jpg,416,416,car,85,178,98,195
